Area ,Price
2840,589410
1300,585000
1940,577000
2630,575000
1860,570000
1960,569500
1090,569000
2330,565000
3440,560000
1350,560000
1790,541000
1520,525000
1570,525000
2835,522000
1910,505000
1150,500000
1230,499000
1970,490500
3000,490000
2370,470000
900,460000
2620,450000
1410,450000
1060,425000
1280,425000
880,415000
1120,401000
1540,395000
1050,392500
2570,390000
1580,375000
1340,369000
1780,365000
800,364500
1230,360000
2160,355000
1800,352800
750,350000
1180,350000
2500,350000
2030,349500
2100,333000
1590,330000
1200,319000
1010,316000
820,305000
1500,300000
1950,299000
1870,299000
990,294000
1480,283000
2400,280000
1020,279000
2070,272000
1700,262000
1040,245990
1220,240000
1030,240000
940,240000
960,235000
1290,232000
940,230000
1620,220000
1600,214000
1310,196500
1060,182000
870,170000
910,169000
1520,167000
2560,1540000
2040,875000
1810,750000
1300,500000
1780,406500
2810,531155
2230,440000
1690,259900
4310,2530000
1830,2400000
2400,1460000
3200,1270000
2970,1260000
2260,1150000
4280,1140000
4110,1030000
3570,928990
3870,850000
3180,850000
1720,845000
2060,815241
2760,745000
1820,740000
2420,725000
1470,719000
1340,698000
2660,695000
2820,690000
2930,681000
2590,673000
2500,650000
1660,650000
1350,649950
1350,626000
920,619950
2320,610000
1840,599000
1700,580000
970,560000
2240,555000
1450,555000
1760,550000
3650,550000
1020,546800
2470,503000
2460,495000
1800,485500
1130,467500
3284,460458
1030,455000
1720,439950
1730,435000
970,425000
980,425000
1180,425000
620,424000
880,416000
1360,411500
1790,405000
1330,395000
2090,388000
1200,385000
2380,384950
2160,381500
2540,365000
1270,360000
1360,355000
1820,349950
2360,348000
640,340000
710,320000
1070,315000
2390,314500
1560,305000
1120,285000
990,280000
1230,275000
1200,270000
1220,261490
1427,260000
790,259950
1170,255000
1160,255000
1570,253000
1730,245000
2040,240000
810,232000
1040,231000
1160,230500
920,207000
860,199129
4670,2450000
2500,975000
1790,865000
2720,850000
1420,764000
2630,655000
2540,630000
1970,629000
2040,607000
1470,580000
2120,575000
960,555000
1230,549000
1410,527000
1280,525000
910,520000
1560,511100
1200,478500
1330,472000
1090,469950
1140,469000
1090,463500
1690,462500
1350,455000
1030,450000
2360,430000
1040,430000
1400,425000
2891,415000
1620,397000
2980,382500
2110,370000
1770,353500
1300,350000
1470,344950
1040,342000
1430,330000
2475,329900
2570,329000
1710,322400
1250,322000
1160,315500
860,310000
1450,300000
1220,295000
1030,275000
970,271000
910,255000
940,253905
820,245000
1200,235000
760,219500
1830,212000
920,176000
1040,170000
4280,1930000
4540,1690000
3520,1680000
2480,1600000
2810,1490000
1890,1330000
2080,1330000
3400,1260000
2510,1190000
1640,1160000
4460,1060000
2990,1060000
2700,1020000
1570,998500
2580,858000
1440,849000
3520,810000
3230,772500
1450,770000
1520,759000
2930,754842
1650,705000
1130,703011
1970,690000
1490,665000
1750,660000
1070,655000
2060,655000
1010,636100
1560,627500
1660,625000
1250,625000
2120,620000
1320,585000
1170,570000
2150,569000
1200,539000
2734,520000
1870,510000
1240,500000
1040,495000
600,478000
880,465000
1530,452000
2530,450000
2410,450000
990,440000
1230,440000
800,439000
1800,436000
1288,429592
1100,427000
1790,425000
1830,423000
990,421500
1440,421200
940,420000
1040,412000
1200,412000
2740,386000
2250,375000
880,346000
2690,340000
2154,335000
580,330000
1400,320000
1100,315000
2040,315000
1490,310000
1680,305000
1290,305000
920,299900
1460,295000
2190,294000
1250,287000
1560,283000
1270,283000
1120,280000
1860,265000
1610,262500
860,251000
1140,234000
860,227000
1860,217000
830,210000
760,162500
4430,1750000
3310,1490000
2480,1300000
2350,815000
3260,770000
3190,750000
3440,725000
1430,705000
1280,685000
3110,655000
1330,652000
1260,618000
3370,595000
1130,585000
2270,580000
2770,572000
1960,535000
2600,529900
2520,525000
2530,525000
1700,525000
1260,525000
1740,510000
1670,495000
3680,490000
1620,485000
1370,482975
1920,480000
2070,460000
1270,456000
1260,449500
1610,437850
1300,429950
1280,428000
2340,428000
1030,425000
1080,418000
1170,405000
900,400000
1380,379000
1000,375000
1790,366000
860,355000
1390,353000
1290,346500
840,340000
1930,339500
1570,315000
1290,310000
1200,308000
1320,304000
1730,300000
2050,299000
1270,292000
1130,287500
780,285000
1660,284000
1040,280000
1430,275000
1900,270000
1180,268000
970,265000
1400,265000
1250,263000
1530,247500
1700,245000
1170,242000
1830,240000
990,222500
1810,208000
990,179000
1050,173000
500,125000
3990,2720000
4020,1690000
5130,1600000
1960,1280000
3560,882990
2040,857500
1330,851000
2660,765000
1980,765000
2850,750000
1280,747000
2930,718000
1560,652000
1990,639000
2410,620000
5450,610000
2420,597400
2780,594866
2080,592500
2320,562500
940,553000
920,540000
1170,526500
3130,525000
1480,520000
1440,518000
1690,500000
1600,476100
1500,475500
1390,450000
2708,436952
2584,429900
1590,415000
860,412000
1420,399000
2680,390000
2130,381000
1430,375000
2430,372000
1390,354000
1340,350000
1970,350000
880,335000
1480,335000
1340,332000
1270,325000
1760,320000
780,310000
1000,304000
820,295000
1210,290000
1870,285000
860,275000
590,273000
1610,268000
1530,265000
1410,260000
780,254922
1500,249900
980,230000
750,213000
1000,210000
1170,185000
940,185000
1020,165000
1710,158550
840,124000
2100,750000
1210,351358
580,330600
1550,199950
1260,464625
1170,250800
1300,169575
3020,1620000
2720,1440000
3520,1150000
3100,1150000
3100,1130000
1790,1020000
3430,829950
1870,825000
2080,825000
3320,799950
2670,775000
3190,760750
3200,737500
3350,730000
1520,705000
3320,675000
2010,654000
980,639000
2360,589000
1140,579000
1860,571500
3160,553000
780,550000
1680,550000
2680,549950
2400,535000
970,530000
1140,529950
1460,521000
740,517950
2440,510000
1760,505000
840,480000
2040,467500
2350,459995
870,439000
1340,432500
1860,429000
1750,420000
1340,417500
1470,401000
1810,400000
1050,397500
1060,395000
1350,390000
1140,379900
1130,377500
2070,365000
1840,352500
1320,350000
1080,329500
2480,325000
1040,324950
2300,320000
720,310000
2000,300000
2230,297000
2350,295000
1030,295000
1370,293550
1020,290000
1460,265000
1250,245000
2100,245000
1060,224000
1290,215000
2100,207000
1090,197000
1320,190000
5450,3420000
4340,2150000
2140,1450000
5310,1370000
1980,1230000
3960,1180000
2920,1090000
5050,1030000
3480,878000
3220,860000
5080,800000
2990,779950
1430,770126
2180,750000
2360,732000
2540,717000
1340,712500
1320,700000
1340,690000
2870,650000
1280,629000
1130,606000
1730,580000
1180,579950
2180,571500
2830,569000
1040,565000
1710,565000
1930,559000
1650,555000
1500,550000
2140,545000
1940,540000
2130,539950
2530,527500
1450,526000
2403,519900
2830,518000
3530,510000
1340,505000
1570,502000
960,500000
1605,491000
1830,488250
960,485000
1550,475000
3202,460940
1970,460000
1160,459000
1540,449950
1480,448000
1510,440000
1680,439000
1660,434000
1310,430000
1330,425000
1860,410000
1370,400000
1450,400000
1080,400000
1690,399000
740,392800
1930,390000
1750,385000
1470,381000
2420,375000
3260,353950
780,353900
1730,340000
760,335000
1370,327000
1150,324950
1030,315000
1150,315000
2230,305000
1520,299000
1340,297000
1660,295000
1350,290000
1230,270000
760,265000
1960,260000
770,259950
1200,258000
1410,255000
1310,253000
930,250000
1470,240000
1010,240000
1810,229500
550,188000
2830,2230000
2310,1250000
2650,1200000
2160,1010000
1150,1000000
3840,970000
1960,939000
2090,910000
4470,885000
3440,855000
1400,850000
2910,805000
3500,790000
3240,789500
1920,785000
2700,765000
2960,760000
1540,715500
2450,712000
2500,662000
2570,655000
1400,603000
1840,601450
1790,584000
1220,577500
1260,577000
3230,570000
1990,564800
1140,560000
1180,560000
2670,557500
2329,540000
1060,521000
1470,515000
1560,515000
2490,500000
1710,499950
1230,497500
1170,482500
1710,479000
1640,475000
780,465000
1870,455000
820,450000
2430,427500
1770,420000
1310,415885
860,415000
1170,399950
1720,399950
980,395000
1380,389000
770,385000
1650,378000
1810,375000
1540,368000
1380,365000
1070,360000
1770,350500
1420,349950
1980,332100
880,330000
1370,280000
890,275400
2701,270000
1850,268000
1360,250000
1420,224097
1280,207000
980,201000
1420,192500
800,189900
1240,182700
1450,175409
1370,160000
4300,2500000
6380,1820000
2600,1510000
3310,1420000
2910,1400000
2310,1360000
2240,980000
1220,969500
3230,950000
2310,890000
1910,850000
2680,817500
3170,750000
1790,725000
3630,716500
2120,675000
1500,650000
1690,612500
1500,606400
1380,580000
3080,579950
1720,575000
2280,565000
1700,560000
2130,546500
990,543500
2810,533000
880,527950
1970,525000
1845,510000
1990,510000
1670,507000
1290,500000
1300,475000
2790,459000
2310,455000
2240,452500
1310,449500
1480,440000
2240,439000
1820,424000
1580,424000
1960,405000
710,402000
1500,400000
3140,400000
860,400000
1757,375000
1300,355000
1450,350500
890,349950
1640,349000
1080,339275
1390,335000
1220,311000
730,306950
1910,300000
440,290000
1380,290000
2240,287000
930,287000
1330,279950
820,276000
1440,267000
1470,262500
1210,257500
920,255000
1030,253000
1330,249950
1460,245000
1450,240000
720,240000
1060,235000
930,226950
810,215000
1850,205000
1240,153503
1060,151600
910,128000
4890,1780000
2110,1400000
1500,1300000
2760,1260000
2830,1080000
3710,965000
1840,915000
2650,870000
1700,860000
2780,799950
2550,799000
3200,785000
1620,780000
1010,775000
2420,774888
1440,760250
1670,760000
1940,760000
2640,725000
2780,710000
1160,700000
1550,696950
1280,693000
2140,690000
1890,690000
3160,685000
1580,663000
1950,622000
1880,617000
1600,615000
1000,610000
1650,610000
1220,608000
1080,605000
2490,590000
1590,575000
1280,536000
1820,525000
2040,490000
3080,490000
1800,489950
2660,475000
1210,475000
1080,475000
770,474000
1740,470000
1300,469950
1270,455000
1730,445000
1120,445000
1020,430000
3010,419000
960,410000
2300,409000
700,403500
1520,400000
2030,395000
1510,381000
2510,368500
1450,359500
1860,350000
1970,347500
1160,330000
970,325000
2630,320000
1250,318000
1250,318000
1310,311000
1650,308130
1370,292000
1050,287653
840,280000
1110,280000
1360,280000
1800,272000
1740,257000
1250,255000
1900,255000
910,244500
910,239900
770,230000
1080,225000
1370,222000
1050,219000
770,212000
1010,155000
5490,3640000
1390,400000
2960,785000
1630,475000
1730,243400
8570,7700000
3580,1450000
4360,1450000
2870,1210000
1040,1190000
2380,979700
3810,920000
2150,842500
3280,785500
3180,775000
3110,755000
3080,733000
1550,725000
1620,710000
2190,706000
2790,695000
1660,650000
1000,645000
2060,640000
1510,635250
2601,625000
1170,625000
2300,623000
1730,577450
998,575575
3110,559000
3118,541800
1580,540000
1320,526000
1910,495000
1660,491000
1560,480000
2120,471750
1190,470000
1160,453500
1120,435000
2210,432900
1430,411000
1420,400000
2740,395000
1600,393500
1940,390000
850,389000
880,380000
1990,365000
930,360000
1230,359000
1250,357000
2632,349950
540,345000
1390,345000
700,330000
990,325000
1300,321000
2270,318888
900,305000
1670,300000
1850,290000
1400,246000
1410,230000
1180,221900
960,208950
1060,194990
5760,4000000
2510,1950000
2160,1780000
2410,1440000
3150,1150000
4170,1100000
2290,999950
3340,962000
1240,920000
1480,898000
2080,896000
1750,850000
3140,850000
1870,811000
3530,760000
1100,750000
1370,705000
3880,702000
1710,692500
1280,687500
2520,680000
1950,669950
1030,649000
2430,640000
2800,639983
1010,625000
1480,619500
1740,612000
2520,610685
2300,610000
2680,591975
2630,589000
3220,584950
1360,561000
1460,550000
1730,550000
2070,542950
840,540000
2074,515100
1420,515000
930,509250
2000,508000
2010,485000
1280,460000
1340,455000
1320,445800
1850,445000
1920,443500
1010,441500
1300,439888
1180,425000
2370,420000
1310,420000
2710,419354
1270,403000
2350,400000
1180,399500
860,397000
1740,390000
1580,389950
1860,387500
1350,385000
1160,370000
2350,367000
1160,360000
1480,355000
2390,345000
750,338000
980,329900
2963,325000
1370,319990
1420,319500
930,313000
1914,300000
1690,297000
1100,285000
1360,280000
2290,278000
830,271115
1010,265000
1130,262500
1510,260000
700,225000
1290,225000
1400,218500
1070,195000
1010,145000
920,125000
900,89000
5050,1960000
3860,1860000
1950,1660000
4240,1660000
4470,1540000
2770,1200000
1920,1150000
2840,1110000
1790,1070000
3830,1050000
3680,1030000
2430,825000
2780,815000
2890,795000
1860,765000
1470,760000
3980,760000
2540,750000
3190,745000
4460,739500
2920,730000
2010,730000
3130,665000
1170,625000
1370,622000
2980,620000
1560,610000
2330,600000
3110,588000
1520,550120
1920,535000
1270,525000
740,511200
1910,505000
1430,505000
1220,500000
2220,494950
1210,478000
2780,478000
1380,473000
960,440000
1710,433000
870,425000
1570,420000
1570,414950
1420,413107
1290,383000
1620,350000
2530,349900
2732,343000
1690,337000
1900,335000
2750,333000
2380,332000
1320,330000
1170,329950
980,329000
1850,325000
1020,325000
1510,319950
1130,315450
580,315000
2310,310000
1030,305000
1700,300000
1852,298900
1280,279000
890,273000
1660,270000
1920,266950
1120,266000
1060,261000
2150,260000
890,250000
1090,250000
1630,249000
1260,245000
950,240000
1270,235000
1320,228950
780,221900
1360,216650
1300,216650
820,194000
860,187000
1800,180500
3900,1900000
3440,1290000
3830,989990
1910,951250
2890,930000
1950,920000
1560,915000
2010,900000
2000,865000
2060,850000
1850,810000
1310,780000
1660,780000
2950,780000
1370,779000
3170,777000
1390,775000
1020,749000
1310,728000
1630,710000
1440,700000
2830,680000
1180,630500
1920,625000
1600,618000
1650,610000
2240,590000
1440,567500
1020,561750
1220,556000
1500,550000
2060,550000
2620,535000
